state,state_abbr,year,killed_raw,wounded_raw,victims_raw,incident_count_raw
Nebraska,NE,2013,0,0,0,0
Nebraska,NE,2014,0,0,0,0
New Hampshire,NH,1990,0,0,0,0
New Hampshire,NH,1991,0,0,0,0
New Hampshire,NH,1992,0,0,0,0
New Hampshire,NH,1993,0,0,0,0
New Hampshire,NH,1994,0,0,0,0
New Hampshire,NH,1995,0,0,0,0
New Hampshire,NH,1996,0,0,0,0
New Hampshire,NH,1997,0,0,0,0
New Hampshire,NH,1998,0,0,0,0
New Hampshire,NH,1999,0,0,0,0
New Hampshire,NH,2000,0,0,0,0
New Hampshire,NH,2001,0,0,0,0
New Hampshire,NH,2002,0,0,0,0
New Hampshire,NH,2003,0,0,0,0
New Hampshire,NH,2004,0,0,0,0
New Hampshire,NH,2005,0,0,0,0
New Hampshire,NH,2006,0,0,0,0
New Hampshire,NH,2007,0,0,0,0
New Hampshire,NH,2008,0,0,0,0
New Hampshire,NH,2009,0,0,0,0
New Hampshire,NH,2010,0,0,0,0
New Hampshire,NH,2011,0,0,0,0
New Hampshire,NH,2012,0,0,0,0
New Hampshire,NH,2013,0,0,0,0
New Hampshire,NH,2014,0,0,0,0
New Jersey,NJ,1990,0,0,0,0
New Jersey,NJ,1991,0,0,0,0
New Jersey,NJ,1992,0,0,0,0
New Jersey,NJ,1993,0,0,0,0
New Jersey,NJ,1994,0,0,0,0
New Jersey,NJ,1995,0,0,0,0
New Jersey,NJ,1996,0,0,0,0
New Jersey,NJ,1997,0,0,0,0
New Jersey,NJ,1998,0,0,0,0
New Jersey,NJ,1999,0,0,0,0
New Jersey,NJ,2000,0,0,0,0
New Jersey,NJ,2001,0,0,0,0
New Jersey,NJ,2002,0,0,0,0
New Jersey,NJ,2003,0,0,0,0
New Jersey,NJ,2004,0,0,0,0
New Jersey,NJ,2005,0,0,0,0
New Jersey,NJ,2006,0,0,0,0
New Jersey,NJ,2007,3,1,4,1
New Jersey,NJ,2008,0,0,0,0
New Jersey,NJ,2009,0,0,0,0
New Jersey,NJ,2010,0,0,0,0
New Jersey,NJ,2011,0,0,0,0
New Jersey,NJ,2012,0,0,0,0
New Jersey,NJ,2013,0,0,0,0
New Jersey,NJ,2014,0,0,0,0
New Mexico,NM,1990,0,0,0,0
New Mexico,NM,1991,0,0,0,0
New Mexico,NM,1992,0,0,0,0
New Mexico,NM,1993,0,0,0,0
New Mexico,NM,1994,0,0,0,0
New Mexico,NM,1995,0,0,0,0
New Mexico,NM,1996,0,0,0,0
New Mexico,NM,1997,0,0,0,0
New Mexico,NM,1998,0,0,0,0
New Mexico,NM,1999,0,1,1,1
New Mexico,NM,2000,0,0,0,0
New Mexico,NM,2001,0,0,0,0
New Mexico,NM,2002,0,0,0,0
New Mexico,NM,2003,0,0,0,0
New Mexico,NM,2004,0,0,0,0
New Mexico,NM,2005,0,0,0,0
New Mexico,NM,2006,0,0,0,0
New Mexico,NM,2007,0,0,0,0
New Mexico,NM,2008,0,0,0,0
New Mexico,NM,2009,0,0,0,0
New Mexico,NM,2010,0,0,0,0
New Mexico,NM,2011,0,0,0,0
New Mexico,NM,2012,0,0,0,0
New Mexico,NM,2013,0,0,0,0
New Mexico,NM,2014,0,3,3,1
Nevada,NV,1990,1,0,1,1
Nevada,NV,1991,0,0,0,0
Nevada,NV,1992,0,0,0,0
Nevada,NV,1993,0,0,0,0
Nevada,NV,1994,0,0,0,0
Nevada,NV,1995,0,0,0,0
Nevada,NV,1996,0,0,0,0
Nevada,NV,1997,0,0,0,0
Nevada,NV,1998,0,0,0,0
Nevada,NV,1999,0,0,0,0
Nevada,NV,2000,0,0,0,0
Nevada,NV,2001,0,0,0,0
Nevada,NV,2002,0,0,0,0
Nevada,NV,2003,0,0,0,0
Nevada,NV,2004,0,0,0,0
Nevada,NV,2005,0,0,0,0
Nevada,NV,2006,0,2,2,1
Nevada,NV,2007,0,0,0,0
Nevada,NV,2008,0,0,0,0
Nevada,NV,2009,0,0,0,0
Nevada,NV,2010,0,0,0,0
Nevada,NV,2011,0,0,0,0
Nevada,NV,2012,0,0,0,0
Nevada,NV,2013,2,2,4,1
Nevada,NV,2014,0,0,0,0
New York,NY,1990,0,0,0,0
New York,NY,1991,1,0,1,1
New York,NY,1992,0,0,0,0
New York,NY,1993,1,1,2,1
New York,NY,1994,0,0,0,0
New York,NY,1995,1,0,1,1
New York,NY,1996,0,0,0,0
New York,NY,1997,0,0,0,0
New York,NY,1998,0,0,0,0
New York,NY,1999,0,0,0,0
New York,NY,2000,1,0,1,1
New York,NY,2001,0,0,0,1
New York,NY,2002,0,2,2,1
New York,NY,2003,0,0,0,0
New York,NY,2004,0,0,0,0
New York,NY,2005,0,0,0,0
New York,NY,2006,0,0,0,0
New York,NY,2007,0,0,0,0
New York,NY,2008,0,0,0,0
New York,NY,2009,0,0,0,1
New York,NY,2010,0,0,0,0
New York,NY,2011,0,0,0,0
New York,NY,2012,0,0,0,0
New York,NY,2013,0,0,0,0
New York,NY,2014,0,0,0,0
Ohio,OH,1990,0,0,0,0
Ohio,OH,1991,0,0,0,0
Ohio,OH,1992,0,0,0,0
Ohio,OH,1993,0,0,0,0
Ohio,OH,1994,1,3,4,1
Ohio,OH,1995,0,0,0,0
Ohio,OH,1996,0,0,0,0
Ohio,OH,1997,0,0,0,0
Ohio,OH,1998,0,0,0,0
Ohio,OH,1999,0,0,0,0
Ohio,OH,2000,3,0,3,1
Ohio,OH,2001,0,0,0,0
Ohio,OH,2002,0,0,0,0
Ohio,OH,2003,1,2,3,1
Ohio,OH,2004,0,0,0,0
Ohio,OH,2005,0,0,0,0
Ohio,OH,2006,0,0,0,0
Ohio,OH,2007,1,4,5,1
Ohio,OH,2008,1,0,1,1
Ohio,OH,2009,0,0,0,0
Ohio,OH,2010,2,1,3,1
Ohio,OH,2011,1,11,12,1
Ohio,OH,2012,3,3,6,1
Ohio,OH,2013,0,0,0,0
Ohio,OH,2014,0,0,0,0
Oklahoma,OK,1990,0,0,0,0
Oklahoma,OK,1991,0,0,0,0
Oklahoma,OK,1992,0,0,0,0
Oklahoma,OK,1993,0,0,0,0
Oklahoma,OK,1994,0,0,0,0
Oklahoma,OK,1995,0,0,0,0
Oklahoma,OK,1996,0,0,0,0
Oklahoma,OK,1997,0,0,0,0
Oklahoma,OK,1998,0,0,0,0
Oklahoma,OK,1999,0,4,4,1
Oklahoma,OK,2000,0,0,0,0
Oklahoma,OK,2001,0,0,0,0
Oklahoma,OK,2002,0,0,0,0
Oklahoma,OK,2003,0,0,0,0
Oklahoma,OK,2004,0,0,0,0
Oklahoma,OK,2005,0,0,0,0
Oklahoma,OK,2006,0,0,0,0
Oklahoma,OK,2007,0,0,0,0
Oklahoma,OK,2008,0,0,0,0
Oklahoma,OK,2009,0,0,0,0
Oklahoma,OK,2010,0,0,0,0
Oklahoma,OK,2011,0,0,0,0
Oklahoma,OK,2012,0,0,0,0
Oklahoma,OK,2013,0,0,0,0
Oklahoma,OK,2014,1,0,1,1
Oregon,OR,1990,0,0,0,0
Oregon,OR,1991,0,0,0,0
Oregon,OR,1992,0,0,0,0
Oregon,OR,1993,0,0,0,0
Oregon,OR,1994,0,0,0,0
Oregon,OR,1995,0,0,0,0
Oregon,OR,1996,0,0,0,0
Oregon,OR,1997,0,0,0,0
Oregon,OR,1998,2,22,24,1
Oregon,OR,1999,0,0,0,0
Oregon,OR,2000,0,0,0,0
Oregon,OR,2001,0,0,0,0
Oregon,OR,2002,0,0,0,0
Oregon,OR,2003,0,0,0,0
Oregon,OR,2004,0,0,0,0
Oregon,OR,2005,0,0,0,0
Oregon,OR,2006,1,1,2,1
Oregon,OR,2007,0,10,10,1
Oregon,OR,2008,0,0,0,0
Oregon,OR,2009,0,0,0,0
Oregon,OR,2010,0,0,0,0
Oregon,OR,2011,0,0,0,0
Oregon,OR,2012,0,0,0,0
Oregon,OR,2013,0,0,0,0
Oregon,OR,2014,2,5,7,2
Pennsylvania,PA,1990,0,0,0,0
Pennsylvania,PA,1991,0,0,0,0
Pennsylvania,PA,1992,0,0,0,0
Pennsylvania,PA,1993,0,0,0,0
Pennsylvania,PA,1994,0,0,0,0
Pennsylvania,PA,1995,0,0,0,0
Pennsylvania,PA,1996,1,1,2,1
Pennsylvania,PA,1997,0,0,0,0
Pennsylvania,PA,1998,1,3,4,1
Pennsylvania,PA,1999,0,0,0,0
Pennsylvania,PA,2000,0,0,0,0
Pennsylvania,PA,2001,0,1,1,1
Pennsylvania,PA,2002,0,0,0,0
Pennsylvania,PA,2003,1,0,1,1
Pennsylvania,PA,2004,0,0,0,0
Pennsylvania,PA,2005,0,0,0,0
Pennsylvania,PA,2006,15,10,25,2
Pennsylvania,PA,2007,0,0,0,0
Pennsylvania,PA,2008,0,0,0,0
Pennsylvania,PA,2009,0,0,0,1
Pennsylvania,PA,2010,0,0,0,0
Pennsylvania,PA,2011,0,0,0,0
Pennsylvania,PA,2012,0,0,0,0
Pennsylvania,PA,2013,0,3,3,1
Pennsylvania,PA,2014,0,3,3,2
Rhode Island,RI,1990,0,0,0,0
Rhode Island,RI,1991,0,0,0,0
Rhode Island,RI,1992,0,0,0,0
Rhode Island,RI,1993,0,0,0,0
Rhode Island,RI,1994,0,0,0,0
Rhode Island,RI,1995,0,0,0,0
Rhode Island,RI,1996,0,0,0,0
Rhode Island,RI,1997,0,0,0,0
Rhode Island,RI,1998,0,0,0,0
Rhode Island,RI,1999,0,0,0,0
Rhode Island,RI,2000,0,0,0,0
Rhode Island,RI,2001,0,0,0,0
Rhode Island,RI,2002,0,0,0,0
Rhode Island,RI,2003,0,0,0,0
Rhode Island,RI,2004,0,0,0,0
Rhode Island,RI,2005,0,0,0,0
Rhode Island,RI,2006,0,0,0,0
Rhode Island,RI,2007,0,0,0,0
Rhode Island,RI,2008,0,0,0,0
Rhode Island,RI,2009,0,0,0,0
Rhode Island,RI,2010,0,0,0,0
Rhode Island,RI,2011,0,0,0,0
Rhode Island,RI,2012,0,0,0,0
Rhode Island,RI,2013,0,0,0,0
Rhode Island,RI,2014,0,0,0,0
South Carolina,SC,1990,0,0,0,0
South Carolina,SC,1991,0,0,0,0
South Carolina,SC,1992,0,0,0,0
South Carolina,SC,1993,0,0,0,0
South Carolina,SC,1994,0,0,0,0
South Carolina,SC,1995,3,1,4,1
South Carolina,SC,1996,0,0,0,0
South Carolina,SC,1997,0,0,0,0
South Carolina,SC,1998,0,0,0,0
South Carolina,SC,1999,0,0,0,0
South Carolina,SC,2000,0,0,0,0
South Carolina,SC,2001,0,0,0,0
South Carolina,SC,2002,0,0,0,0
South Carolina,SC,2003,0,0,0,0
South Carolina,SC,2004,0,0,0,0
South Carolina,SC,2005,0,0,0,0
South Carolina,SC,2006,0,0,0,0
South Carolina,SC,2007,0,0,0,0
South Carolina,SC,2008,0,0,0,0
South Carolina,SC,2009,1,1,2,1
South Carolina,SC,2010,0,0,0,0
South Carolina,SC,2011,0,0,0,0
South Carolina,SC,2012,0,0,0,0
South Carolina,SC,2013,0,0,0,0
South Carolina,SC,2014,1,0,1,1
South Dakota,SD,1990,0,0,0,0
South Dakota,SD,1991,0,0,0,0
South Dakota,SD,1992,0,0,0,0
South Dakota,SD,1993,0,0,0,0
South Dakota,SD,1994,0,0,0,0
South Dakota,SD,1995,0,0,0,0
South Dakota,SD,1996,0,0,0,0
South Dakota,SD,1997,0,0,0,0
South Dakota,SD,1998,0,0,0,0
South Dakota,SD,1999,0,0,0,0
South Dakota,SD,2000,0,0,0,0
South Dakota,SD,2001,0,0,0,0
South Dakota,SD,2002,0,0,0,0
South Dakota,SD,2003,0,0,0,0
South Dakota,SD,2004,0,0,0,0
South Dakota,SD,2005,0,0,0,0
South Dakota,SD,2006,0,0,0,0
South Dakota,SD,2007,0,0,0,0
South Dakota,SD,2008,0,0,0,0
South Dakota,SD,2009,0,0,0,0
South Dakota,SD,2010,0,0,0,0
South Dakota,SD,2011,0,0,0,0
South Dakota,SD,2012,0,0,0,0
South Dakota,SD,2013,0,0,0,0
South Dakota,SD,2014,0,0,0,0
Tennessee,TN,1990,0,0,0,0
Tennessee,TN,1991,0,0,0,0
Tennessee,TN,1992,0,0,0,0
Tennessee,TN,1993,0,0,0,0
Tennessee,TN,1994,0,0,0,0
Tennessee,TN,1995,2,1,3,1
Tennessee,TN,1996,0,0,0,0
Tennessee,TN,1997,0,0,0,0
Tennessee,TN,1998,1,0,1,1
Tennessee,TN,1999,0,0,0,0
Tennessee,TN,2000,0,0,0,0
Tennessee,TN,2001,0,0,0,0
Tennessee,TN,2002,0,0,0,0
Tennessee,TN,2003,0,0,0,0
Tennessee,TN,2004,0,0,0,0
Tennessee,TN,2005,2,2,4,2
Tennessee,TN,2006,0,0,0,0
Tennessee,TN,2007,1,1,2,1
Tennessee,TN,2008,1,0,1,1
Tennessee,TN,2009,0,0,0,0
Tennessee,TN,2010,1,1,2,1
Tennessee,TN,2011,0,0,0,0
Tennessee,TN,2012,0,2,2,1
Tennessee,TN,2013,0,0,0,0
Tennessee,TN,2014,0,2,2,2
Texas,TX,1990,0,0,0,0
Texas,TX,1991,1,1,2,2
Texas,TX,1992,0,6,6,1
Texas,TX,1993,0,0,0,0
Texas,TX,1994,0,0,0,0
Texas,TX,1995,1,0,1,1
Texas,TX,1996,0,0,0,0
Texas,TX,1997,0,0,0,0
Texas,TX,1998,0,0,0,0
Texas,TX,1999,0,0,0,0
Texas,TX,2000,0,0,0,0
Texas,TX,2001,0,0,0,1
Texas,TX,2002,0,0,0,0
Texas,TX,2003,0,0,0,0
Texas,TX,2004,0,0,0,0
Texas,TX,2005,0,0,0,0
Texas,TX,2006,0,0,0,0
Texas,TX,2007,0,0,0,0
Texas,TX,2008,0,0,0,0
Texas,TX,2009,1,1,2,1
Texas,TX,2010,1,1,2,1
Texas,TX,2011,1,5,6,1
Texas,TX,2012,0,1,1,1
Texas,TX,2013,0,3,3,1
Texas,TX,2014,0,0,0,0
Utah,UT,1990,0,0,0,0
Utah,UT,1991,0,0,0,0
Utah,UT,1992,0,0,0,0
Utah,UT,1993,1,2,3,1
Utah,UT,1994,0,0,0,0
Utah,UT,1995,0,0,0,0
Utah,UT,1996,0,0,0,0
Utah,UT,1997,0,0,0,0
Utah,UT,1998,0,0,0,0
Utah,UT,1999,0,0,0,0
Utah,UT,2000,0,0,0,0
Utah,UT,2001,0,0,0,0
Utah,UT,2002,0,0,0,0
Utah,UT,2003,0,0,0,0
Utah,UT,2004,2,0,2,1
Utah,UT,2005,0,0,0,0
Utah,UT,2006,0,0,0,0
Utah,UT,2007,0,0,0,0
Utah,UT,2008,0,0,0,0
Utah,UT,2009,0,0,0,0
Utah,UT,2010,0,0,0,0
Utah,UT,2011,0,0,0,0
Utah,UT,2012,0,0,0,0
Utah,UT,2013,0,0,0,0
Utah,UT,2014,0,0,0,0
Virginia,VA,1990,0,0,0,0
Virginia,VA,1991,0,0,0,0
Virginia,VA,1992,0,0,0,0
Virginia,VA,1993,0,0,0,0
Virginia,VA,1994,0,0,0,0
Virginia,VA,1995,0,0,0,0
Virginia,VA,1996,0,0,0,0
Virginia,VA,1997,0,0,0,0
Virginia,VA,1998,0,0,0,0
Virginia,VA,1999,0,0,0,0
Virginia,VA,2000,0,0,0,0
Virginia,VA,2001,0,0,0,0
Virginia,VA,2002,3,3,6,1
Virginia,VA,2003,0,0,0,0
Virginia,VA,2004,0,0,0,0
Virginia,VA,2005,0,0,0,0
Virginia,VA,2006,0,0,0,0
Virginia,VA,2007,33,25,58,1
Virginia,VA,2008,0,0,0,0
Virginia,VA,2009,1,4,5,2
Virginia,VA,2010,0,0,0,1
Virginia,VA,2011,2,0,2,1
Virginia,VA,2012,0,0,0,0
Virginia,VA,2013,0,2,2,1
Virginia,VA,2014,0,0,0,0
Vermont,VT,1990,0,0,0,0
Vermont,VT,1991,0,0,0,0
Vermont,VT,1992,0,0,0,0
Vermont,VT,1993,0,0,0,0
Vermont,VT,1994,0,0,0,0
Vermont,VT,1995,0,0,0,0
Vermont,VT,1996,0,0,0,0
Vermont,VT,1997,0,0,0,0
Vermont,VT,1998,0,0,0,0
Vermont,VT,1999,0,0,0,0
Vermont,VT,2000,0,0,0,0
Vermont,VT,2001,0,0,0,0
Vermont,VT,2002,0,0,0,0
Vermont,VT,2003,0,0,0,0
Vermont,VT,2004,0,0,0,0
Vermont,VT,2005,0,0,0,0
Vermont,VT,2006,2,3,5,1
Vermont,VT,2007,0,0,0,0
Vermont,VT,2008,0,0,0,0
Vermont,VT,2009,0,0,0,0
Vermont,VT,2010,0,0,0,0
Vermont,VT,2011,0,0,0,0
Vermont,VT,2012,0,0,0,0
Vermont,VT,2013,0,0,0,0
Vermont,VT,2014,0,0,0,0
Washington,WA,1990,0,0,0,0
Washington,WA,1991,0,0,0,0
Washington,WA,1992,0,0,0,0
Washington,WA,1993,0,0,0,0
Washington,WA,1994,2,1,3,2
Washington,WA,1995,0,0,0,0
Washington,WA,1996,3,1,4,1
Washington,WA,1997,0,0,0,0
Washington,WA,1998,0,0,0,0
Washington,WA,1999,0,0,0,0
Washington,WA,2000,1,0,1,1
Washington,WA,2001,2,0,2,1
Washington,WA,2002,0,0,0,0
Washington,WA,2003,0,0,0,0
Washington,WA,2004,0,0,0,0
Washington,WA,2005,0,0,0,0
Washington,WA,2006,0,0,0,0
Washington,WA,2007,3,0,3,2
Washington,WA,2008,0,0,0,0
Washington,WA,2009,0,0,0,0
Washington,WA,2010,2,0,2,1
Washington,WA,2011,0,0,0,0
Washington,WA,2012,0,0,0,0
Washington,WA,2013,0,0,0,0
Washington,WA,2014,6,3,9,2
Wisconsin,WI,1990,0,0,0,0
Wisconsin,WI,1991,0,0,0,0
Wisconsin,WI,1992,0,0,0,0
Wisconsin,WI,1993,1,0,1,1
Wisconsin,WI,1994,0,0,0,0
Wisconsin,WI,1995,0,0,0,0
Wisconsin,WI,1996,0,0,0,0
Wisconsin,WI,1997,0,0,0,0
Wisconsin,WI,1998,0,0,0,0
Wisconsin,WI,1999,0,0,0,0
Wisconsin,WI,2000,0,0,0,0
Wisconsin,WI,2001,0,0,0,0
Wisconsin,WI,2002,0,0,0,0
Wisconsin,WI,2003,0,0,0,0
Wisconsin,WI,2004,0,0,0,0
Wisconsin,WI,2005,0,0,0,0
Wisconsin,WI,2006,1,1,2,1
Wisconsin,WI,2007,0,0,0,0
Wisconsin,WI,2008,0,0,0,0
Wisconsin,WI,2009,0,0,0,0
Wisconsin,WI,2010,1,0,1,1
Wisconsin,WI,2011,0,0,0,0
Wisconsin,WI,2012,0,0,0,0
Wisconsin,WI,2013,0,0,0,0
Wisconsin,WI,2014,0,0,0,0
West Virginia,WV,1990,0,0,0,0
West Virginia,WV,1991,0,0,0,0
West Virginia,WV,1992,0,0,0,0
West Virginia,WV,1993,0,0,0,0
West Virginia,WV,1994,0,0,0,0
West Virginia,WV,1995,0,0,0,0
West Virginia,WV,1996,0,0,0,0
West Virginia,WV,1997,0,0,0,0
West Virginia,WV,1998,0,0,0,0
West Virginia,WV,1999,0,0,0,0
West Virginia,WV,2000,0,0,0,0
West Virginia,WV,2001,0,0,0,0
West Virginia,WV,2002,0,0,0,0
West Virginia,WV,2003,0,0,0,0
West Virginia,WV,2004,0,0,0,0
West Virginia,WV,2005,0,0,0,0
West Virginia,WV,2006,3,0,3,1
West Virginia,WV,2007,0,0,0,0
West Virginia,WV,2008,0,0,0,0
West Virginia,WV,2009,0,0,0,0
West Virginia,WV,2010,0,0,0,0
West Virginia,WV,2011,0,0,0,0
West Virginia,WV,2012,0,0,0,0
West Virginia,WV,2013,0,0,0,0
West Virginia,WV,2014,0,0,0,0
Wyoming,WY,1990,0,0,0,0
Wyoming,WY,1991,0,0,0,0
Wyoming,WY,1992,0,0,0,0
Wyoming,WY,1993,1,4,5,1
Wyoming,WY,1994,0,0,0,0
Wyoming,WY,1995,0,0,0,0
Wyoming,WY,1996,0,0,0,0
Wyoming,WY,1997,0,0,0,0
Wyoming,WY,1998,0,0,0,0
Wyoming,WY,1999,0,0,0,0
Wyoming,WY,2000,0,0,0,0
Wyoming,WY,2001,0,0,0,0
Wyoming,WY,2002,0,0,0,0
Wyoming,WY,2003,0,0,0,0
Wyoming,WY,2004,0,0,0,0
Wyoming,WY,2005,0,0,0,0
Wyoming,WY,2006,0,0,0,0
Wyoming,WY,2007,0,0,0,0
Wyoming,WY,2008,0,0,0,0
Wyoming,WY,2009,0,0,0,0
Wyoming,WY,2010,0,0,0,0
Wyoming,WY,2011,0,0,0,0
Wyoming,WY,2012,0,0,0,0
Wyoming,WY,2013,0,0,0,0
Wyoming,WY,2014,0,0,0,0
